Plataforma;Título;Tipo de Conteúdo;Ano de Lançamento;Nº Temporadas/Filmes na Saga;Nº de Episódios;Género;Produtor/Artista;Classificação IMDb;Classificação Etária (PEGI);Duração (minutos)
Crunchyroll;Saga of Tanya the Evil - the Movie -;MOVIE;2019;NULL;1.0;ANIME;NULL;7.5;Not Rated;98.0
Crunchyroll;Love Tyrant;TV;2017;NULL;12.0;ANIME;NULL;6.3;14+;24.0
Crunchyroll;Rurouni Kenshin;TV;1996;NULL;94.0;ANIME;NULL;8.5;14+;25.0
Crunchyroll;Suppose a Kid from the Last Dungeon Boonies moved to a starter town?;TV;2021;NULL;12.0;ANIME;NULL;6.4;14+;24.0
Crunchyroll;Durarara!! X2 The Second Arc;TV;2015;NULL;12.0;ANIME;NULL;7.8;14+;24.0
Crunchyroll;Mononoke;TV;2007;NULL;12.0;ANIME;NULL;8.2;16+;22.0
Crunchyroll;Danganronpa 3: The End of Hope’s Peak High School - Despair Arc;TV;2016;NULL;11.0;ANIME;NULL;6.8;16+;24.0
Crunchyroll;The King's Avatar;ONA;2017;NULL;12.0;ANIME;NULL;7.5;TV-13;24.0
Crunchyroll;Spice and Wolf: MERCHANT MEETS THE WISE WOLF;TV;2024;NULL;25.0;ANIME;NULL;7.4;14+;24.0
Crunchyroll;Dusk Maiden of Amnesia;TV;2012;NULL;12.0;ANIME;NULL;7.3;14+;24.0
Crunchyroll;D-Frag!;TV;2014;NULL;12.0;ANIME;NULL;7.2;14+;24.0
Crunchyroll;Dead Mount Death Play;TV;2023;NULL;12.0;ANIME;NULL;6.7;16+;24.0
Crunchyroll;Bungo Stray Dogs: DEAD APPLE;MOVIE;2018;NULL;1.0;ANIME;NULL;7.3;14+;90.0
Crunchyroll;Kamisama Kiss◎;TV;2015;NULL;12.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;The Testament of Sister New Devil BURST;TV;2015;NULL;10.0;ANIME;NULL;7.8;12+;23.0
Crunchyroll;Chobits;TV;2002;NULL;26.0;ANIME;NULL;7.3;14+;24.0
Crunchyroll;Snow White with the Red Hair Season 2;TV;2016;NULL;12.0;ANIME;NULL;N/A;N/A;24.0
Crunchyroll;Fire Force Season 3;TV;2025;NULL;12.0;ANIME;NULL;7.8;N/A;24.0
Crunchyroll;Eureka Seven;TV;2005;NULL;50.0;ANIME;NULL;7.7;16+;24.0
Crunchyroll;NANBAKA;TV;2016;NULL;13.0;ANIME;NULL;6.5;14+;23.0
Crunchyroll;Chaika -The Coffin Princess-;TV;2014;NULL;12.0;ANIME;NULL;6.9;14+;24.0
Crunchyroll;Is It Wrong to Try to Pick Up Girls in a Dungeon? IV Part 2;TV;2023;NULL;11.0;ANIME;NULL;6.6;16+;24.0
Crunchyroll;Osamake: Romcom Where The Childhood Friend Won't Lose;TV;2021;NULL;12.0;ANIME;NULL;5.8;N/A;24.0
Crunchyroll;Sweetness & Lightning;TV;2016;NULL;12.0;ANIME;NULL;N/A;N/A;24.0
Crunchyroll;The Great Jahy Will Not Be Defeated!;TV;2021;NULL;20.0;ANIME;NULL;6.7;14+;24.0
Crunchyroll;Gintama Season 3;TV;2012;NULL;13.0;ANIME;NULL;8.0;N/A;24.0
Crunchyroll;Do You Love Your Mom and Her Two-Hit Multi-Target Attacks?;TV;2019;NULL;12.0;ANIME;NULL;5.3;16+;24.0
Crunchyroll;The Ice Guy and His Cool Female Colleague;TV;2023;NULL;12.0;ANIME;NULL;6.8;14+;24.0
Crunchyroll;Life Lessons with Uramichi Oniisan;TV;2021;NULL;13.0;ANIME;NULL;7.3;14+;24.0
Crunchyroll;Higurashi: When They Cry - GOU;TV;2020;NULL;24.0;ANIME;NULL;6.9;16+;24.0
Crunchyroll;Outbreak Company;TV;2013;NULL;12.0;ANIME;NULL;6.7;14+;24.0
Crunchyroll;Nyaruko: Crawling with Love!;TV;2012;NULL;12.0;ANIME;NULL;6.4;N/A;24.0
Crunchyroll;Showa Genroku Rakugo Shinju;TV;2016;NULL;13.0;ANIME;NULL;8.3;N/A;24.0
Crunchyroll;Yuuna and the Haunted Hot Springs;TV;2018;NULL;12.0;ANIME;NULL;6.7;14+;24.0
Crunchyroll;Yu-Gi-Oh!;TV;2000;NULL;224.0;ANIME;NULL;7.3;Livre;23.0
Crunchyroll;We Never Learn!: BOKUBEN Season 2;TV;2019;NULL;13.0;ANIME;NULL;8.6;16+;24.0
Crunchyroll;Ao-chan Can't Study!;TV_SHORT;2019;NULL;12.0;ANIME;NULL;6.4;16+;13.0
Crunchyroll;Shangri-La Frontier Season 2;TV;2024;NULL;25.0;ANIME;NULL;N/A;N/A;24.0
Crunchyroll;Gintama Season 5;TV;2017;NULL;12.0;ANIME;NULL;7.1;16+;24.0
Crunchyroll;Engage Kiss;TV;2022;NULL;13.0;ANIME;NULL;6.4;14+;24.0
Crunchyroll;Moriarty the Patriot Part 2;TV;2021;NULL;13.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;Shelter;MUSIC;2016;NULL;1.0;ANIME;NULL;7.8;N/A;6.0
Crunchyroll;Fate/Grand Order Absolute Demonic Front: Babylonia;TV;2019;NULL;21.0;ANIME;NULL;7.2;14+;24.0
Crunchyroll;TONIKAWA: Over The Moon For You Season 2;TV;2023;NULL;12.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;Witch Craft Works;TV;2014;NULL;12.0;ANIME;NULL;6.6;14+;23.0
Crunchyroll;That Time I Got Reincarnated as a Slime OAD;OVA;2019;NULL;5.0;ANIME;NULL;7.6;10+;24.0
Crunchyroll;Aoashi;TV;2022;NULL;24.0;ANIME;NULL;8.1;14+;25.0
Crunchyroll;High School Prodigies Have It Easy Even In Another World;TV;2019;NULL;12.0;ANIME;NULL;6.2;N/A;24.0
Crunchyroll;Hanasaku Iroha ~Blossoms for Tomorrow~;TV;2011;NULL;26.0;ANIME;NULL;7.7;14+;24.0
Crunchyroll;Sabikui Bisco;TV;2022;NULL;12.0;ANIME;NULL;6.9;14+;24.0
Crunchyroll;This Art Club Has a Problem!;TV;2016;NULL;12.0;ANIME;NULL;6.7;14+;24.0
Crunchyroll;Hundred;TV;2016;NULL;12.0;ANIME;NULL;6.2;16+;24.0
Crunchyroll;Black Butler: Book of Circus;TV;2014;NULL;10.0;ANIME;NULL;8.1;16+;24.0
Crunchyroll;Stars Align;TV;2019;NULL;12.0;ANIME;NULL;7.3;10+;24.0
Crunchyroll;The Kawai Complex Guide to Manors and Hostel Behavior;TV;2014;NULL;12.0;ANIME;NULL;7.2;N/A;24.0
Crunchyroll;Magical Sempai;TV_SHORT;2019;NULL;12.0;ANIME;NULL;6.2;14+;13.0
Crunchyroll;Full Dive: This Ultimate Next-Gen Full Dive RPG Is Even Shittier than Real Life!;TV;2021;NULL;12.0;ANIME;NULL;6.3;14+;24.0
Crunchyroll;The World God Only Knows II;TV;2011;NULL;12.0;ANIME;NULL;8.1;12+;23.0
Crunchyroll;The Duke of Death and His Maid;TV;2021;NULL;12.0;ANIME;NULL;7.2;14+;24.0
Crunchyroll;Lord Marksman and Vanadis;TV;2014;NULL;13.0;ANIME;NULL;6.9;16+;24.0
Crunchyroll;LAID-BACK CAMP SEASON2;TV;2021;NULL;13.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;Love After World Domination;TV;2022;NULL;12.0;ANIME;NULL;7.1;14+;24.0
Crunchyroll;Patema Inverted;MOVIE;2013;NULL;1.0;ANIME;NULL;7.3;Not Rated;99.0
Crunchyroll;Sword Art Online EXTRA EDITION;SPECIAL;2013;NULL;1.0;ANIME;NULL;6.2;14+;101.0
Crunchyroll;PERSONA5 the Animation;TV;2018;NULL;26.0;ANIME;NULL;6.6;14+;24.0
Crunchyroll;Dr. STONE SCIENCE FUTURE;TV;2025;NULL;12.0;ANIME;NULL;7.6;N/A;24.0
Crunchyroll;Handa-kun;TV;2016;NULL;12.0;ANIME;NULL;7.2;14+;24.0
Crunchyroll;Beck: Mongolian Chop Squad;TV;2004;NULL;26.0;ANIME;NULL;8.2;16+;25.0
Crunchyroll;The Troubled Life of Miss Kotoura;TV;2013;NULL;12.0;ANIME;NULL;6.8;N/A;23.0
Crunchyroll;Sound! Euphonium 2;TV;2016;NULL;13.0;ANIME;NULL;6.8;N/A;24.0
Crunchyroll;Berserk of Gluttony;TV;2023;NULL;12.0;ANIME;NULL;6.7;14+;24.0
Crunchyroll;The Familiar of Zero F;TV;2012;NULL;12.0;ANIME;NULL;8.4;12+;24.0
Crunchyroll;Arakawa Under the Bridge;TV;2010;NULL;13.0;ANIME;NULL;7.1;N/A;24.0
Crunchyroll;One Week Friends;TV;2014;NULL;12.0;ANIME;NULL;7.0;14+;24.0
Crunchyroll;Record of Grancrest War;TV;2018;NULL;24.0;ANIME;NULL;7.1;16+;24.0
Crunchyroll;Adachi and Shimamura;TV;2020;NULL;12.0;ANIME;NULL;7.0;14+;24.0
Crunchyroll;Date A Live IV;TV;2022;NULL;12.0;ANIME;NULL;4.9;N/A;24.0
Crunchyroll;NEW GAME!!;TV;2017;NULL;12.0;ANIME;NULL;6.4;16+;24.0
Crunchyroll;Sword of the Stranger;MOVIE;2007;NULL;1.0;ANIME;NULL;7.7;Not Rated;103.0
Crunchyroll;Case Closed;TV;1996;NULL;;ANIME;NULL;7.8;10+;25.0
Crunchyroll;Hitoribocchi no Marumaruseikatsu;TV;2019;NULL;12.0;ANIME;NULL;7.2;N/A;24.0
Crunchyroll;World's End Harem;TV;2022;NULL;11.0;ANIME;NULL;N/A;N/A;24.0
Crunchyroll;Revolutionary Girl Utena;TV;1997;NULL;39.0;ANIME;NULL;8.1;14+;23.0
Crunchyroll;No Longer Allowed in Another World;TV;2024;NULL;12.0;ANIME;NULL;6.7;N/A;23.0
Crunchyroll;Flying Witch;TV;2016;NULL;12.0;ANIME;NULL;7.2;10+;24.0
Crunchyroll;Brynhildr in the Darkness;TV;2014;NULL;13.0;ANIME;NULL;6.6;16+;23.0
Crunchyroll;Campione!;TV;2012;NULL;13.0;ANIME;NULL;6.7;16+;24.0
Crunchyroll;My Next Life as a Villainess: All Routes Lead to Doom! X;TV;2021;NULL;12.0;ANIME;NULL;7.5;Unrated;24.0
Crunchyroll;Aria the Scarlet Ammo;TV;2011;NULL;12.0;ANIME;NULL;6.5;14+;24.0
Crunchyroll;JUNI TAISEN：ZODIAC WAR;TV;2017;NULL;12.0;ANIME;NULL;7.3;N/A;24.0
Crunchyroll;The Elusive Samurai;TV;2024;NULL;12.0;ANIME;NULL;7.3;N/A;24.0
Crunchyroll;DAN DA DAN Season 2;TV;2025;NULL;;ANIME;NULL;N/A;N/A;
Crunchyroll;Alderamin on the Sky;TV;2016;NULL;13.0;ANIME;NULL;7.4;14+;23.0
Crunchyroll;KamiKatsu: Working for God in a Godless World;TV;2023;NULL;12.0;ANIME;NULL;6.1;16+;24.0
Crunchyroll;Pandora Hearts;TV;2009;NULL;25.0;ANIME;NULL;7.0;N/A;24.0
Crunchyroll;The 8th Son? Are You Kidding Me?;TV;2020;NULL;12.0;ANIME;NULL;6.5;N/A;24.0
Crunchyroll;The Girl I Like Forgot Her Glasses;TV;2023;NULL;13.0;ANIME;NULL;6.6;14+;24.0
Crunchyroll;Kaze no Stigma;TV;2007;NULL;24.0;ANIME;NULL;7.1;14+;24.0
Crunchyroll;Sleepy Princess in the Demon Castle;TV;2020;NULL;12.0;ANIME;NULL;7.5;14+;24.0
Crunchyroll;The Ancient Magus' Bride: Those Awaiting a Star;OVA;2016;NULL;3.0;ANIME;NULL;7.4;16+;24.0
Crunchyroll;A Certain Magical Index III;TV;2018;NULL;26.0;ANIME;NULL;7.5;12+;25.0
Crunchyroll;I Was Reincarnated as the 7th Prince So I Can Take My Time Perfecting My Magical Ability;TV;2024;NULL;12.0;ANIME;NULL;6.9;14+;24.0
Crunchyroll;Mushoku Tensei: Jobless Reincarnation Cour 2 - Eris the Goblin Slayer;SPECIAL;2022;NULL;1.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;Restaurant to Another World;TV;2017;NULL;12.0;ANIME;NULL;7.2;N/A;24.0
Crunchyroll;Boogiepop and Others;TV;2019;NULL;18.0;ANIME;NULL;6.4;N/A;24.0
Crunchyroll;Tales of Zestiria the X;TV;2016;NULL;13.0;ANIME;NULL;6.8;14+;24.0
Crunchyroll;Demon Lord, Retry!;TV;2019;NULL;12.0;ANIME;NULL;6.6;14+;24.0
Crunchyroll;Sasaki and Miyano;TV;2022;NULL;12.0;ANIME;NULL;7.7;14+;24.0
Crunchyroll;Berserk (2016);TV;2016;NULL;12.0;ANIME;NULL;6.7;16+;24.0
Crunchyroll;Chillin' in Another World with Level 2 Super Cheat Powers;TV;2024;NULL;12.0;ANIME;NULL;6.7;14+;24.0
Crunchyroll;PSYCHO-PASS 3;TV;2019;NULL;8.0;ANIME;NULL;6.6;14+;45.0
Crunchyroll;Ghost Stories;TV;2000;NULL;19.0;ANIME;NULL;8.0;16+;25.0
Crunchyroll;Gargantia on the Verdurous Planet;TV;2013;NULL;13.0;ANIME;NULL;7.3;14+;23.0
Crunchyroll;Masamune-kun's Revenge R;TV;2023;NULL;12.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;Anti-Magic Academy: The 35th Test Platoon;TV;2015;NULL;12.0;ANIME;NULL;6.3;N/A;24.0
Crunchyroll;The Kingdoms of Ruin;TV;2023;NULL;12.0;ANIME;NULL;6.2;14+;24.0
Crunchyroll;Failure Frame: I Became the Strongest and Annihilated Everything with Low-Level Spells;TV;2024;NULL;12.0;ANIME;NULL;6.7;16+;24.0
Crunchyroll;ZOMBIE LAND SAGA REVENGE;TV;2021;NULL;12.0;ANIME;NULL;4.2;N/A;24.0
Crunchyroll;Silver Spoon;TV;2013;NULL;11.0;ANIME;NULL;7.9;10+;24.0
Crunchyroll;Fate/kaleid liner Prisma☆Illya;ONA;2013;NULL;10.0;ANIME;NULL;6.0;14+;24.0
Crunchyroll;Sakura Trick;TV;2014;NULL;12.0;ANIME;NULL;6.9;14+;24.0
Crunchyroll;The Saint's Magic Power is Omnipotent;TV;2021;NULL;12.0;ANIME;NULL;7.0;14+;24.0
Crunchyroll;Road to Ninja: Naruto the Movie;MOVIE;2012;NULL;1.0;ANIME;NULL;7.6;14+;109.0
Crunchyroll;I've Always Liked You;MOVIE;2016;NULL;1.0;ANIME;NULL;4.7;N/A;63.0
Crunchyroll;Is the Order a Rabbit?;TV;2014;NULL;12.0;ANIME;NULL;7.0;10+;23.0
Crunchyroll;Attack on Titan: Junior High;TV;2015;NULL;12.0;ANIME;NULL;7.1;14+;18.0
Crunchyroll;Ground Control to Psychoelectric Girl;TV;2011;NULL;12.0;ANIME;NULL;6.5;Livre;24.0
Crunchyroll;A Certain Scientific Railgun T;TV;2020;NULL;25.0;ANIME;NULL;7.2;12+;24.0
Crunchyroll;A Certain Scientific Accelerator;TV;2019;NULL;12.0;ANIME;NULL;6.8;14+;24.0
Crunchyroll;By the Grace of the Gods;TV;2020;NULL;12.0;ANIME;NULL;7.0;14+;24.0
Crunchyroll;Digimon: Digital Monsters;TV;1999;NULL;54.0;ANIME;NULL;7.4;TV-Y7;23.0
Crunchyroll;Liz and the Blue Bird;MOVIE;2018;NULL;1.0;ANIME;NULL;7.1;N/A;90.0
Crunchyroll;Fate/Grand Order: First Order;SPECIAL;2016;NULL;1.0;ANIME;NULL;5.8;N/A;74.0
Crunchyroll;Pop Team Epic;TV;2018;NULL;12.0;ANIME;NULL;6.9;14+;24.0
Crunchyroll;Log Horizon: Destruction of the Round Table;TV;2021;NULL;12.0;ANIME;NULL;7.0;N/A;25.0
Crunchyroll;Slam Dunk;TV;1993;NULL;101.0;ANIME;NULL;8.7;10+;23.0
Crunchyroll;The World God Only Knows: Goddesses;TV;2013;NULL;12.0;ANIME;NULL;8.2;16+;24.0
Crunchyroll;Fuuka;TV;2017;NULL;12.0;ANIME;NULL;6.4;14+;24.0
Crunchyroll;Black Rock Shooter;TV;2012;NULL;8.0;ANIME;NULL;6.2;14+;23.0
Crunchyroll;The Dungeon of Black Company;TV;2021;NULL;12.0;ANIME;NULL;6.5;14+;24.0
Crunchyroll;Pseudo Harem;TV;2024;NULL;12.0;ANIME;NULL;7.2;N/A;24.0
Crunchyroll;FLIP FLAPPERS;TV;2016;NULL;13.0;ANIME;NULL;7.2;14+;24.0
Crunchyroll;Fena: Pirate Princess;TV;2021;NULL;12.0;ANIME;NULL;7.0;14+;24.0
Crunchyroll;Bungo Stray Dogs 5;TV;2023;NULL;11.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;Hokkaido Gals Are Super Adorable!;TV;2024;NULL;12.0;ANIME;NULL;6.8;N/A;24.0
Crunchyroll;The World is Still Beautiful;TV;2014;NULL;12.0;ANIME;NULL;7.2;14+;22.0
Crunchyroll;MUSHI-SHI The Next Passage;TV;2014;NULL;10.0;ANIME;NULL;8.8;14+;24.0
Crunchyroll;SERVAMP;TV;2016;NULL;12.0;ANIME;NULL;6.2;14+;24.0
Crunchyroll;World Break: Aria of Curse for a Holy Swordsman;TV;2015;NULL;12.0;ANIME;NULL;6.8;16+;24.0
Crunchyroll;Battle Game in 5 Seconds;TV;2021;NULL;12.0;ANIME;NULL;6.7;14+;24.0
Crunchyroll;Am I Actually the Strongest?;TV;2023;NULL;12.0;ANIME;NULL;6.3;14+;23.0
Crunchyroll;Knight's & Magic;TV;2017;NULL;13.0;ANIME;NULL;7.1;14+;25.0
Crunchyroll;Is this A Zombie? of the Dead;TV;2012;NULL;10.0;ANIME;NULL;6.2;16+;24.0
Crunchyroll;Love Live! School Idol Project 2nd Season;TV;2014;NULL;13.0;ANIME;NULL;7.1;16+;23.0
Crunchyroll;xxxHOLiC;TV;2006;NULL;24.0;ANIME;NULL;7.6;10+;24.0
Crunchyroll;Our Dating Story: The Experienced You and The Inexperienced Me;TV;2023;NULL;12.0;ANIME;NULL;6.6;14+;24.0
Crunchyroll;PSYCHO-PASS: The Movie;MOVIE;2015;NULL;1.0;ANIME;NULL;7.1;16+;113.0
Crunchyroll;Our love has always been 10 centimeters apart.;TV;2017;NULL;6.0;ANIME;NULL;6.9;14+;24.0
Crunchyroll;The Founder of Diabolism;ONA;2018;NULL;15.0;ANIME;NULL;8.4;14+;24.0
Crunchyroll;The Aristocrat’s Otherworldly Adventure: Serving Gods Who Go Too Far;TV;2023;NULL;12.0;ANIME;NULL;6.8;14+;24.0
Crunchyroll;Days with My Stepsister;TV;2024;NULL;12.0;ANIME;NULL;7.0;14+;24.0
Crunchyroll;Koikimo;ONA;2021;NULL;12.0;ANIME;NULL;7.1;14+;24.0
Crunchyroll;Cells at Work! CODE BLACK;TV;2021;NULL;13.0;ANIME;NULL;7.5;14+;24.0
Crunchyroll;7th Time Loop: The Villainess Enjoys a Carefree Life Married to Her Worst Enemy!;TV;2024;NULL;12.0;ANIME;NULL;7.3;14+;24.0
Crunchyroll;Baka and Test - Summon the Beasts 2;TV;2011;NULL;13.0;ANIME;NULL;N/A;N/A;24.0
Crunchyroll;King's Game;TV;2017;NULL;12.0;ANIME;NULL;4.9;16+;24.0
Crunchyroll;Isekai Quartet 2;TV_SHORT;2020;NULL;12.0;ANIME;NULL;7.5;14+;12.0
Crunchyroll;Shomin Sample;TV;2015;NULL;12.0;ANIME;NULL;6.4;14+;23.0
Crunchyroll;Ascendance of a Bookworm Part 2;TV;2020;NULL;12.0;ANIME;NULL;N/A;N/A;24.0
Crunchyroll;Dimension W;TV;2016;NULL;12.0;ANIME;NULL;6.8;14+;24.0
Crunchyroll;WATATEN!: an Angel Flew Down to Me;TV;2019;NULL;12.0;ANIME;NULL;6.7;14+;24.0
Crunchyroll;ALDNOAH.ZERO Season 2;TV;2015;NULL;12.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;If It's for My Daughter, I'd Even Defeat a Demon Lord;TV;2019;NULL;12.0;ANIME;NULL;7.0;N/A;24.0
Crunchyroll;Didn't I Say to Make My Abilities Average in the Next Life?!;TV;2019;NULL;12.0;ANIME;NULL;6.5;14+;24.0
Crunchyroll;Actually, I Am;TV;2015;NULL;13.0;ANIME;NULL;6.4;10+;24.0
Crunchyroll;Kyousougiga;TV;2013;NULL;10.0;ANIME;NULL;NULL;Livre;26.0
Crunchyroll;The aquatope on white sand;TV;2021;NULL;24.0;ANIME;NULL;7.3;N/A;24.0
Crunchyroll;WIND BREAKER Season 2;TV;2025;NULL;12.0;ANIME;NULL;N/A;N/A;24.0
Crunchyroll;Taboo Tattoo;TV;2016;NULL;12.0;ANIME;NULL;5.4;16+;24.0
Crunchyroll;Ace of the Diamond;TV;2013;NULL;75.0;ANIME;NULL;N/A;N/A;24.0
Crunchyroll;Hamatora;TV;2014;NULL;12.0;ANIME;NULL;6.7;16+;24.0
Crunchyroll;RADIANT;TV;2018;NULL;21.0;ANIME;NULL;6.7;10+;24.0
Crunchyroll;The Beginning After the End;TV;2025;NULL;12.0;ANIME;NULL;N/A;N/A;23.0
Crunchyroll;Code:Breaker;TV;2012;NULL;13.0;ANIME;NULL;6.7;14+;24.0
Crunchyroll;Reign of the Seven Spellblades;TV;2023;NULL;15.0;ANIME;NULL;6.4;14+;24.0
Crunchyroll;Rent-a-Girlfriend Season 3;TV;2023;NULL;12.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;The Labyrinth of Grisaia;SPECIAL;2015;NULL;1.0;ANIME;NULL;7.8;12+;48.0
Crunchyroll;Villainess Level 99: I May Be the Hidden Boss but I'm Not the Demon Lord;TV;2024;NULL;12.0;ANIME;NULL;6.8;14+;24.0
Crunchyroll;The Unwanted Undead Adventurer;ONA;2024;NULL;12.0;ANIME;NULL;7.3;14+;24.0
Crunchyroll;Seiren;TV;2017;NULL;12.0;ANIME;NULL;5.7;14+;25.0
Crunchyroll;White Album 2;TV;2013;NULL;13.0;ANIME;NULL;7.2;16+;23.0
Crunchyroll;Millennium Actress;MOVIE;2002;NULL;1.0;ANIME;NULL;NULL;Livre;87.0
Crunchyroll;Monster Girl Doctor;TV;2020;NULL;12.0;ANIME;NULL;6.2;16+;24.0
Crunchyroll;Love Live! Sunshine!!;TV;2016;NULL;13.0;ANIME;NULL;6.9;10+;24.0
Crunchyroll;My Bride is a Mermaid;TV;2007;NULL;26.0;ANIME;NULL;7.1;16+;24.0
Crunchyroll;PUNCH LINE;TV;2015;NULL;12.0;ANIME;NULL;6.0;14+;24.0
Crunchyroll;Golden Kamuy Season 2;TV;2018;NULL;12.0;ANIME;NULL;8.0;16+;24.0
Crunchyroll;Love is Like a Cocktail;TV_SHORT;2017;NULL;13.0;ANIME;NULL;7.5;Not Rated;3.0
Crunchyroll;Michiko & Hatchin;TV;2008;NULL;22.0;ANIME;NULL;7.5;16+;22.0
Crunchyroll;Undead Murder Farce;TV;2023;NULL;13.0;ANIME;NULL;7.6;14+;23.0
Crunchyroll;Arifureta: From Commonplace to World's Strongest Season 3;TV;2024;NULL;16.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;Princess Jellyfish;TV;2010;NULL;11.0;ANIME;NULL;7.7;14+;22.0
Crunchyroll;Phantom: Requiem for the Phantom;TV;2009;NULL;26.0;ANIME;NULL;7.5;16+;24.0
Crunchyroll;Ahiru no Sora;TV;2019;NULL;50.0;ANIME;NULL;7.2;10+;24.0
Crunchyroll;No Guns Life;TV;2019;NULL;12.0;ANIME;NULL;6.6;14+;24.0
Crunchyroll;Love of Kill;TV;2022;NULL;12.0;ANIME;NULL;6.8;14+;24.0
Crunchyroll;Tsurune;TV;2018;NULL;13.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;An Archdemon's Dilemma: How to Love Your Elf Bride;TV;2024;NULL;12.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;Seirei Gensouki: Spirit Chronicles Season 2;TV;2024;NULL;12.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;Liar, Liar;TV;2023;NULL;12.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;TONIKAWA: Over The Moon For You ~SNS~;OVA;2021;NULL;1.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;Gintama.: Silver Soul Arc;TV;2018;NULL;12.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;The Ambition of Oda Nobuna;TV;2012;NULL;12.0;ANIME;NULL;8.4;12+;24.0
Crunchyroll;The Witch and the Beast;TV;2024;NULL;12.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;Tokyo Ghoul: [JACK];OVA;2015;NULL;1.0;ANIME;NULL;7.5;16+;30.0
Crunchyroll;The Daily Life of the Immortal King Season 2;ONA;2021;NULL;12.0;ANIME;NULL;7.3;12+;18.0
Crunchyroll;School Rumble;TV;2004;NULL;26.0;ANIME;NULL;NULL;Livre;23.0
Crunchyroll;Why Raeliana Ended Up at the Duke’s Mansion;TV;2023;NULL;12.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;Riddle Story of Devil;TV;2014;NULL;12.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;Humanity Has Declined;TV;2012;NULL;12.0;ANIME;NULL;NULL;Livre;23.0
Crunchyroll;Life With an Ordinary Guy Who Reincarnated Into a Total Fantasy Knockout;TV;2022;NULL;12.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;Gankutsuou: The Count of Monte Cristo;TV;2004;NULL;24.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;Wolf's Rain;TV;2003;NULL;26.0;ANIME;NULL;NULL;Livre;23.0
Crunchyroll;MEGALOBOX 2: NOMAD;TV;2021;NULL;13.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;Honey and Clover;TV;2005;NULL;24.0;ANIME;NULL;NULL;Livre;23.0
Crunchyroll;Tonari no Seki-kun: The Master of Killing Time;TV_SHORT;2014;NULL;21.0;ANIME;NULL;NULL;Livre;8.0
Crunchyroll;The Ossan Newbie Adventurer, Trained to Death by the Most Powerful Party, Became Invincible;TV;2024;NULL;12.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;MUSHI-SHI The Next Passage 2;TV;2014;NULL;10.0;ANIME;NULL;8.8;14+;24.0
Crunchyroll;The Misfit of Demon King Academy II (Cour 2);TV;2024;NULL;12.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;Peter Grill and the Philosopher's Time;TV_SHORT;2020;NULL;12.0;ANIME;NULL;NULL;Livre;12.0
Crunchyroll;Summoned to Another World for a Second Time;TV;2023;NULL;12.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;Link Click Season 2;ONA;2023;NULL;12.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;My Roommate is a Cat;TV;2019;NULL;12.0;ANIME;NULL;7.0;12+;24.0
Crunchyroll;Chihayafuru 2;TV;2013;NULL;25.0;ANIME;NULL;NULL;Livre;22.0
Crunchyroll;Senryu Girl;TV_SHORT;2019;NULL;12.0;ANIME;NULL;NULL;Livre;13.0
Crunchyroll;Clean Freak! Aoyama kun;TV;2017;NULL;12.0;ANIME;NULL;NULL;Livre;23.0
Crunchyroll;As a Reincarnated Aristocrat, I'll Use My Appraisal Skill to Rise in the World;TV;2024;NULL;12.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;Kaiju No. 8 Season 2;TV;2025;NULL;;ANIME;NULL;NULL;Livre;
Crunchyroll;Nekopara;TV;2020;NULL;12.0;ANIME;NULL;NULL;Livre;23.0
Crunchyroll;Heaven Official's Blessing;ONA;2020;NULL;11.0;ANIME;NULL;NULL;Livre;25.0
